ItemName,StockLevel,Cost,ReimbursementPotential,ExpirationDate
Morphine Sulfate,11340,6.08,73052.24,11/7/2028
Sulfacetamide Sod/Sulfur/Urea,11360,0.59,7055.31,5/6/2028
Sulfacetamide Sod/Sulfur/Urea,11360,0.59,7055.31,5/7/2028
Ofloxacin,11402,10.43,126015.65,11/25/2028
Magnesium Chloride,11415,0.05,551,4/7/2028
Magnesium Chloride,11415,0.05,551,4/8/2028
Doxycycline Hyclate,11415,1.75,21213.62,4/23/2028
Haloperidol Lactate,11420,5.6,67774.76,3/5/2028
Asfotase Alfa,11427,5918.63,71690063.02,11/29/2028
Asfotase Alfa,11427,5918.63,71690063.02,11/30/2028
Tobramycin Sulfate,11464,0.71,8588.3,1/10/2029
Trastuzumab,11472,1538.54,18709140.03,1/16/2028
Trastuzumab,11472,1538.54,18709140.03,1/17/2028
Doxycycline Hyclate,11477,12.68,154271.91,1/25/2028
Doxycycline Hyclate,11477,12.68,154271.91,1/26/2028
Dapagliflozin/Saxagliptin HCl,11488,15.39,187363.48,9/5/2028
Dapagliflozin/Saxagliptin HCl,11488,15.39,187363.48,9/6/2028
Candesartan/Hydrochlorothiazid,11512,7.75,94531.67,7/2/2028
Candesartan/Hydrochlorothiazid,11512,7.75,94531.67,7/3/2028
Flucytosine,11528,94.15,1150504.4,3/30/2028
Treprostinil Sodium,11605,403.6,4964789.18,2/12/2028
Treprostinil Sodium,11605,403.6,4964789.18,2/13/2028
Oxycodone HCl,11716,1.75,21746.51,10/11/2028
Ketoconazole,11722,1.28,15947.32,10/27/2028
Labetalol HCl,11769,0.22,2740.53,7/10/2028
Cephalexin,11784,1.04,13000.95,12/27/2028
Methylprednisolone Acetate,11835,14.89,186772.55,2/17/2028
Ibuprofen,11865,0.09,1193.37,3/14/2028
Deferoxamine Mesylate,11935,14.68,185728.46,3/24/2028
Ramucirumab,11940,115.16,1457565.01,8/21/2028
Ramucirumab,11940,115.16,1457565.01,8/22/2028
Donepezil HCl,11991,0.41,5160.47,7/29/2028
Gauze Bandage,11991,0.12,1495.36,9/10/2028
Gauze Bandage,11991,0.12,1495.36,9/11/2028
Azithromycin,12017,0.96,12268.31,12/2/2028
Methylprednisolone Acetate,12036,14.89,189986.74,2/18/2028
Misoprostol,12045,4.97,63392.88,7/28/2028
Misoprostol,12045,4.97,63392.88,7/29/2028
Tazarotene,12050,9.71,123965.22,2/5/2028
Tazarotene,12050,9.71,123965.22,2/6/2028
Hydrocortisone Sod Succinate,12070,4.08,52171.36,4/3/2028
Hydrocortisone Sod Succinate,12070,4.08,52171.36,4/4/2028
Octreotide Acetate,12100,111.3,1427531.49,3/23/2028
Octreotide Acetate,12100,111.3,1427531.49,3/24/2028
Valproic Acid (As Sodium Salt),12148,0.88,11382.33,3/23/2028
Celecoxib,12151,1.02,13177.64,1/19/2028
Ganciclovir Sodium,12219,8.02,103853.82,2/3/2028
Levofloxacin,12223,0.49,6288.15,7/18/2028
Azithromycin,12305,1.63,21196.4,11/27/2028
Fluconazole,12313,2.07,26954.41,4/20/2028
Dexamethasone,12355,15.29,200260.35,2/4/2028
Dexamethasone,12355,15.29,200260.35,2/6/2028
Prenatal No.52/Iron/FA/DHA,12356,1.55,20306.55,3/24/2028
Prenatal No.52/Iron/FA/DHA,12356,1.55,20306.55,3/25/2028
Methylphenidate HCl,12360,0.66,8654.86,12/27/2028
Methyltestosterone,12375,62.68,822264.82,11/10/2028
Methyltestosterone,12375,62.68,822264.82,11/12/2028
Phenylephrine HCl,12380,14.68,192708.13,9/10/2028
Prenatal Vit Calc78/Iron/Folic,12416,0.39,5179.96,7/10/2028
Prenatal Vit Calc78/Iron/Folic,12416,0.39,5179.96,7/11/2028
Etoposide,12445,1.29,16991.58,5/20/2028
Prednisolone Sodium Phosphate,12466,12.49,165014.31,10/1/2028
Prednisolone Sodium Phosphate,12466,12.49,165014.31,10/2/2028
Paricalcitol,12467,14.35,189643.12,8/3/2028
Paricalcitol,12467,14.35,189643.12,8/4/2028
C1 Esterase Inhibitor,12473,2901,38355240.46,6/2/2028
C1 Esterase Inhibitor,12473,2901,38355240.46,6/3/2028
Ciclopirox,12480,6.79,89879.05,9/26/2028
Ciclopirox,12480,6.79,89879.05,9/27/2028
Niacin,12497,1.81,24033.94,10/28/2028
Agalsidase Beta,12515,2340.16,31044288.04,2/3/2028
Agalsidase Beta,12515,2340.16,31044288.04,2/4/2028
Mitomycin,12578,87.19,1162420.86,2/14/2028
Glycopyrrolate,12623,6.32,84515.36,8/7/2028
Divalproex Sodium,12655,0.31,4198.51,10/1/2028
Hydroxyurea,12658,0.46,6113.86,6/8/2028
Flumazenil,12713,2.08,28034.05,3/21/2028
Gauze Bandage,12720,0.12,1672.87,12/9/2028
Sumatriptan Succ/Naproxen Sod,12784,56.4,764274.89,8/29/2028
Bupivacaine HCl/PF,12850,0.15,2087.51,1/15/2028
Bupivacaine HCl/PF,12850,0.15,2087.51,1/16/2028
Mitomycin,12900,132.92,1817568.94,2/19/2028
Levonorgestrel/Ethin.Estradiol,12910,0.55,7562.85,7/19/2028
Levonorgestrel/Ethin.Estradiol,12910,0.55,7562.85,7/20/2028
Fluocinonide/Emollient Base,12915,1.68,23009.45,1/18/2028
Zanamivir,12920,3.06,41859.16,2/27/2028
Zanamivir,12920,3.06,41859.16,2/28/2028
Norethindrone-Ethin. Estradiol,12936,0.8,10958.21,8/9/2028
Norethindrone-Ethin. Estradiol,12936,0.8,10958.21,8/10/2028
Carboplatin,12940,1.24,17053.8,9/6/2028
Levofloxacin,12962,0.93,12750.31,7/31/2028
Mvn-Min75/Iron/Iron Ps/Om3/DHA,12984,1.05,14385.38,2/27/2028
Mvn-Min75/Iron/Iron Ps/Om3/DHA,12984,1.05,14385.38,2/28/2028
Polymyxin B Sulfate,13035,0.24,3338.82,3/26/2028
Moxifloxacin HCl,13061,5,69180.78,9/26/2028
Budesonide,13070,10.08,139716.08,10/3/2028
Paricalcitol,13087,6.74,93486.21,4/15/2028
Irinotecan HCl,13107,6.42,89236.03,5/9/2028
Ramipril,13159,0.3,4151.37,5/11/2028
Dexmethylphenidate HCl,13189,5.44,76018.54,9/20/2028
Somatropin,13206,618.23,8654253.71,3/2/2028
Somatropin,13206,618.23,8654253.71,3/3/2028
Syring-Needl Disp Insul 0.3 Ml,13210,0.33,4672.61,8/2/2028
Syring-Needl Disp Insul 0.3 Ml,13210,0.33,4672.61,8/3/2028
Durvalumab,13220,361.44,5064884.68,1/28/2028
Durvalumab,13220,361.44,5064884.68,1/29/2028
Fluocinolone Acetonide,13246,0.36,5074.15,2/7/2028
Fluocinolone Acetonide,13246,0.36,5074.15,2/8/2028
Sarilumab,13337,1389.37,19641830.61,9/13/2028
Sarilumab,13337,1389.37,19641830.61,9/14/2028
Heparin Sodium Porcine/PF,13365,3.64,51617.21,1/20/2028
Pyridostigmine Bromide,13386,0.7,9877.22,10/1/2028
Syringe Insulin Needless 1 Ml,13403,0.17,2406.43,8/21/2028
Syringe Insulin Needless 1 Ml,13403,0.17,2406.43,8/22/2028
Methylphenidate HCl,13416,7.87,111902.91,11/8/2028
Methylphenidate HCl,13416,7.87,111902.91,11/9/2028
Syringe And Needle Insulin 1ml,13426,0.26,3699.34,2/11/2028
Syringe And Needle Insulin 1ml,13426,0.26,3699.34,2/12/2028
Phenoxybenzamine HCl,13443,85.52,1218597.21,9/24/2028
Atovaquone,13460,3.38,48223.24,4/14/2028
Naloxone HCl,13516,15.17,217290.52,4/26/2028
Lamivudine,13559,4.51,64873.21,5/18/2028
Metoclopramide HCl,13563,0.12,1750.99,11/1/2028
Torsemide,13571,0.38,5403.77,10/19/2028
Albuterol Sulfate,13582,3.41,49109.97,2/9/2028
Opium/Belladonna Alkaloids,13677,25.04,363069.72,8/9/2028
Opium/Belladonna Alkaloids,13677,25.04,363069.72,8/10/2028
Carisoprodol,13725,0.14,2098.17,8/9/2028
Carbamazepine,13749,2.88,42018.49,10/22/2028
Estradiol Valerate,13781,30.7,448498.72,8/7/2028
Estradiol Valerate,13781,30.7,448498.72,8/8/2028
Estradiol Valerate,13827,41.29,605211.73,3/19/2028
Estradiol Valerate,13827,41.29,605211.73,3/20/2028
Clonidine,13830,96.97,1421597.66,6/19/2028
Clonidine,13830,96.97,1421597.66,6/20/2028
Clindamycin Phos/Benzoyl Perox,13850,10.6,155546.28,11/12/2028
Clindamycin Phos/Benzoyl Perox,13850,10.6,155546.28,11/13/2028
Mefloquine HCl,13898,6.98,102818.64,12/22/2028
Adefovir Dipivoxil,13905,48.11,709099.69,1/18/2028
Adefovir Dipivoxil,13905,48.11,709099.69,1/19/2028
Methoxsalen,13905,51.06,752626.82,2/8/2028
Methoxsalen,13905,51.06,752626.82,2/9/2028
Noreth-Ethinyl Estradiol/Iron,13962,1.84,27263.75,6/30/2028
Noreth-Ethinyl Estradiol/Iron,13962,1.84,27263.75,7/1/2028
Fluorouracil,13998,0.65,9641.17,1/2/2029
Magnesium Sulfate/D5W,14000,0.06,835.45,3/21/2028
Pen Needle  Diabetic,14040,0.23,3493.08,7/12/2028
Gauze Bandage,14048,0.18,2725.41,1/11/2029
Ceftazidime In Dextrose5%Water,14079,3.4,50768.87,3/19/2028
Ceftazidime In Dextrose5%Water,14079,3.4,50768.87,3/20/2028
Secukinumab,14083,4778.04,71326448.21,1/16/2028
Secukinumab,14083,4778.04,71326448.21,1/17/2028
Cefuroxime Sodium,14091,0.74,11032.9,2/19/2028
Cefuroxime Sodium,14091,0.74,11032.9,2/20/2028
Ceftriaxone In Is-Osm Dextrose,14097,10.47,156418.25,3/16/2028
Magnesium Sulfate,14098,0.22,3253.38,4/2/2028
Frovatriptan Succinate,14109,81.07,1212479.46,6/13/2028
Frovatriptan Succinate,14109,81.07,1212479.46,6/14/2028
Spironolactone,14114,0.32,4795.29,1/26/2028
Adapalene/Benzoyl Peroxide,14175,5.58,83820.54,6/2/2028
Secukinumab,14184,2374.32,35697956.99,1/18/2028
Secukinumab,14184,2374.32,35697956.99,1/19/2028
Norethindrone-E.Estradiol-Iron,14196,6.01,90429.52,4/22/2028
Norethindrone-E.Estradiol-Iron,14196,6.01,90429.52,4/23/2028
Perphenazine,14233,1.37,20614.05,11/11/2028
Morphine Sulfate,14233,0.77,11553.11,11/21/2028
Guanfacine HCl,14291,1.7,25713.2,5/21/2028
Tinidazole,14328,3.64,55337.83,3/11/2028
Diclofenac Sodium,14335,3.59,54587.24,4/7/2028
Valproic Acid (As Sodium Salt),14340,1.18,17930.46,3/26/2028
Aripiprazole,14358,7.37,112119.65,9/20/2028
Hydromorphone HCl,14419,1.82,27758.18,7/9/2028
Levalbuterol HCl,14429,4.65,71133.47,11/16/2028
Eteplirsen,14448,773.91,11852403.26,3/12/2028
Eteplirsen,14448,773.91,11852403.26,3/13/2028
Levothyroxine Sodium,14451,145.69,2231674.28,6/5/2028
Drospir/Eth Estra/Levomefol Ca,14476,3.21,49304.11,2/3/2028
Drospir/Eth Estra/Levomefol Ca,14476,3.21,49304.11,2/4/2028
Norethindrone-E.Estradiol-Iron,14476,2.61,40057.24,6/11/2028
Tetanus  Diphtheria Tox Adult,14496,52.32,803906.84,12/11/2028
Tetanus  Diphtheria Tox Adult,14496,52.32,803906.84,12/12/2028
Tizanidine HCl,14502,0.26,4000.98,2/5/2028
Clobetasol Propionate,14514,1.74,26727.17,9/20/2028
Clobetasol Propionate,14514,1.74,26727.17,9/21/2028
Paclitaxel,14550,1.26,19501.22,7/9/2028
Imatinib Mesylate,14629,74.94,1162011.81,2/6/2028
Primaquine Phosphate,14707,1.72,26738.21,6/5/2028
Neomycin/Bacitracin/Polymyxinb,14714,10.17,158648.44,1/15/2028
Neomycin/Bacitracin/Polymyxinb,14714,10.17,158648.44,1/16/2028
Dalbavancin HCl,14799,180.9,2837780.63,7/9/2028
Dalbavancin HCl,14799,180.9,2837780.63,7/10/2028
Montelukast Sodium,14829,0.48,7532.79,11/30/2028
Neomycin/Bacit/P-Myx/Hydrocort,14839,12.63,198670.56,1/4/2029
Pioglitazone HCl,14904,0.3,4716.2,6/22/2028
Quetiapine Fumarate,14922,0.2,3162.19,8/16/2028
Estradiol/Norethindrone Acet,14938,2.38,37691.53,7/20/2028
Treprostinil/Neb Accessories,14940,200.44,3174259.79,10/16/2028
Treprostinil/Neb Accessories,14940,200.44,3174259.79,10/17/2028
Oseltamivir Phosphate,14947,9.32,147655.35,2/20/2028
Amlodipine Bes/Olmesartan Med,14964,0.84,13365.51,4/11/2028
Paroxetine HCl,14979,0.38,6023.08,3/20/2028
Doxorubicin HCl,14992,0.9,14302.05,5/7/2028
Progesterone  Micronized,15025,1.45,23115.41,3/8/2028
IVosidenib,15039,443.76,7074123.02,4/22/2028
IVosidenib,15039,443.76,7074123.02,4/23/2028
Typhoid Vi Polysacch Vaccine,15124,147.99,2372550.54,10/24/2028
Typhoid Vi Polysacch Vaccine,15124,147.99,2372550.54,10/25/2028
Aprepitant,15137,136.78,2194742.41,11/18/2028
Methylprednisolone Acetate,15160,10.89,174946.08,11/20/2028
Methylprednisolone Acetate,15160,10.89,174946.08,11/25/2028
Adalimumab,15195,2472.69,39826810.24,12/4/2028
Adalimumab,15195,2472.69,39826810.24,12/5/2028
Clindamycin/Tretinoin,15240,9.52,153855.99,1/17/2028
Ketorolac Tromethamine,15254,1.3,20951.31,10/8/2028
Ondansetron HCl,15270,1.51,24360.67,5/23/2028
Atorvastatin Calcium,15279,0.12,1870.34,4/23/2028
Somatropin,15283,480.35,7781737.83,7/2/2028
Somatropin,15283,480.35,7781737.83,7/3/2028
Clindamycin HCl,15310,0.46,7503.24,2/4/2028
Imiquimod,15317,123.69,2008264.9,1/21/2028
Imiquimod,15317,123.69,2008264.9,1/22/2028
Dexamethasone,15339,0.77,12538.87,10/31/2028
Ampicillin Sodium,15406,1.53,25009.16,2/14/2028
Metoprolol Succinate,15537,1.64,27077.39,11/28/2028
Metoprolol Succinate,15537,1.64,27077.39,11/29/2028
Ixekizumab,15574,5233.4,86395297.63,3/4/2028
Ixekizumab,15574,5233.4,86395297.63,3/5/2028
Golimumab,15625,8642.06,143134120.7,9/24/2028
Golimumab,15625,8642.06,143134120.7,9/25/2028
Allopurinol,15626,0.32,5346.15,11/14/2028
Fluconazole,15644,54.81,908857.93,2/26/2028
Fluconazole,15644,54.81,908857.93,2/27/2028
Olanzapine,15655,31.05,515259.79,10/22/2028
Vedolizumab,15698,1521.28,25313952.24,2/19/2028
Vedolizumab,15698,1521.28,25313952.24,2/20/2028
Cefprozil,15698,0.75,12403.19,3/27/2028
Tacrolimus,15714,1.16,19298.02,4/22/2028
Phenylephrine HCl,15716,14.21,236679.92,9/13/2028
Ketorolac Tromethamine,15718,3.32,55384.43,10/7/2028
Prednicarbate,15760,1.07,17822.98,10/9/2028
Prednicarbate,15760,1.07,17822.98,10/10/2028
Gemcitabine HCl,15830,80.22,1346068.13,12/27/2028
Gauze Bandage,15870,0.15,2602.05,12/10/2028
Granisetron,15871,542.04,9118923.01,3/27/2028
Granisetron,15871,542.04,9118923.01,3/28/2028
Minocycline HCl,16045,40.19,683469.61,4/9/2028
Minocycline HCl,16045,40.19,683469.61,4/10/2028
Galsulfase,16060,390.49,6647479.29,5/14/2028
Galsulfase,16060,390.49,6647479.29,5/15/2028
Trazodone HCl,16094,0.33,5681.38,7/14/2028
Hydrocodone/Chlorphen P-Stirex,16138,0.4,6829.26,9/7/2028
Hydrocodone/Chlorphen P-Stirex,16138,0.4,6829.26,9/8/2028
Mometasone Furoate,16144,0.56,9512.94,1/21/2028
Phenazopyridine HCl,16253,1.38,23812.95,10/26/2028
Perphenazine,16316,1.37,23701.31,11/13/2028
Ziprasidone HCl,16411,1.89,32815.95,6/5/2028
Hyoscyamine Sulfate,16419,0.34,5838.8,2/24/2028
Hyoscyamine Sulfate,16419,0.34,5838.8,2/25/2028
Neomycin/Bacitracin/Polymyxinb,16425,10.78,187741.67,12/31/2028
Timolol,16436,22.49,391808.09,3/22/2028
Midazolam HCl,16437,0.94,16416.01,6/15/2028
Fluocinolone Acetonide,16440,1.23,21430.6,3/8/2028
Neomycin/Bacitracin/Polymyxinb,16498,10.79,188734.19,1/2/2029
Neomycin Sulfate/Fluocinolone,16525,10.67,186976.06,1/10/2029
Neomycin Sulfate/Fluocinolone,16525,10.67,186976.06,1/11/2029
Nitroglycerin,16528,0.63,11100.38,8/1/2028
Bupropion HCl,16530,12.61,220995.23,6/3/2028
Methadone HCl,16560,2.62,45927.19,4/24/2028
Albumin Human,16610,0.98,17292.83,3/1/2028
Albumin Human,16610,0.98,17292.83,3/2/2028
Naproxen,16613,0.13,2350.86,3/19/2028
Adalimumab,16632,2472.14,43583717.19,12/6/2028
Adalimumab,16632,2472.14,43583717.19,12/7/2028
Tobramycin In 0.225% Sod Chlor,16640,15.77,278088.63,1/22/2028
Felbamate,16686,2.76,48902.69,11/15/2028
Neomycin/Bacit/P-Myx/Hydrocort,16708,12.55,222344.25,1/5/2029
Famotidine,16764,0.47,8283.7,1/11/2029
Bupropion HCl,16818,0.45,8088.9,7/7/2028
Ethinyl Estradiol/Drospirenone,16828,4.08,72782.81,10/4/2028
Ethinyl Estradiol/Drospirenone,16828,4.08,72782.81,10/5/2028
Laronidase,16850,178.4,3186462.38,12/14/2028
Laronidase,16850,178.4,3186462.38,12/15/2028
Syring-Needl Disp Insul 0.3 Ml,16960,0.27,4810.87,12/3/2028
Syring-Needl Disp Insul 0.3 Ml,16960,0.27,4810.87,12/4/2028
Gatifloxacin,16962,30.98,557049.1,1/24/2028
Sulfacetamide Sodium,16989,3.19,57510.48,10/18/2028
Ondansetron HCl/PF,16999,0.67,12018.95,6/20/2028
Insulin Lispro,17019,23.72,427881.47,5/6/2028
Insulin Lispro,17019,23.72,427881.47,5/7/2028
Hydrocortisone/Pramoxine,17035,5.77,104181.03,1/3/2029
Hydrocortisone/Pramoxine,17035,5.77,104181.03,1/4/2029
Estramustine Phosphate Sodium,17150,16.21,294714.11,6/24/2028
Estramustine Phosphate Sodium,17150,16.21,294714.11,6/25/2028
Clindamycin/Tretinoin,17160,9.56,173815.12,1/21/2028
Trientine HCl,17170,159.48,2902538.42,3/9/2028
Syringe And Needle Insulin 1ml,17172,0.29,5187.88,7/5/2028
Syringe And Needle Insulin 1ml,17172,0.29,5187.88,7/6/2028
Promethazine HCl,17177,0.46,8298.15,2/5/2028
CyproHEPtadine HCl,17179,0.41,7491.67,8/30/2028
Venlafaxine HCl,17181,0.38,6852.1,10/25/2028
Tolvaptan,17206,235.06,4287121.17,12/18/2028
Tolvaptan,17206,235.06,4287121.17,12/19/2028
Syringe Needle Insuln Safe 1ml,17251,0.31,5646.78,9/23/2028
Syringe Needle Insuln Safe 1ml,17251,0.31,5646.78,9/24/2028
Proparacaine HCl,17322,2.29,42015.25,12/20/2028
Hydroxychloroquine Sulfate,17376,1.45,26688.11,6/27/2028
Pen Needle  Diabetic,17400,0.21,3942.58,8/18/2028
Pen Needle  Diabetic,17400,0.21,3942.58,8/19/2028
Clozapine,17423,4.32,79794.72,5/28/2028
Furosemide,17437,1.21,22273.64,4/24/2028
Mefenamic Acid,17444,6.13,113285.66,12/26/2028
Methotrexate/PF,17470,405.3,7505341.07,1/24/2028
Methotrexate/PF,17470,405.3,7505341.07,1/25/2028
Denosumab,17505,1337.62,24819929.1,11/22/2028
Denosumab,17505,1337.62,24819929.1,11/23/2028
Glimepiride,17520,0.17,3244.12,10/7/2028
Olanzapine,17521,0.69,12856.04,10/21/2028
Pantoprazole Sodium,17530,0.47,8731.29,4/28/2028
Cefazolin Sodium,17544,1.21,22497.48,5/24/2028
Prednisolone Sodium Phosphate,17577,2.87,53454.51,9/24/2028
Mannitol,17600,0.06,1113.11,3/13/2028
Spinosad,17640,2.13,39824.69,2/3/2028
Spinosad,17640,2.13,39824.69,2/4/2028
Minocycline HCl,17732,13.82,259850.49,3/27/2028
Syringe-Needle Insulin 0.5 Ml,17754,0.32,5976.42,7/3/2028
Syringe-Needle Insulin 0.5 Ml,17754,0.32,5976.42,7/4/2028
Celecoxib,17773,1.97,37052.23,2/2/2028
Doxycycline Hyclate,17789,1.6,30135.84,4/10/2028
Ciprofloxacin HCl,17871,5.62,106425.63,6/6/2028
Ciprofloxacin HCl,17871,5.62,106425.63,6/7/2028
Prenatal Vit27 Calcium/Iron/FA,17874,0.24,4592.25,1/29/2028
Prenatal Vit27 Calcium/Iron/FA,17874,0.24,4592.25,1/30/2028
Naproxen,17895,0.12,2311.7,4/3/2028
Norethindrone-E.Estradiol-Iron,17920,1.55,29369.02,2/10/2028
Norethindrone-E.Estradiol-Iron,17920,1.55,29369.02,2/11/2028
Fluoxetine HCl,17981,0.3,5785.07,11/29/2028
Levocetirizine Dihydrochloride,18050,0.35,6708.13,8/4/2028
Pertuzumab,18074,365.35,6999508.82,11/26/2028
Pertuzumab,18074,365.35,6999508.82,11/27/2028
Isosorbide Mononitrate,18085,0.51,9826.41,3/14/2028
Carbinoxamine Maleate,18130,42.41,815002.43,9/12/2028
Isotretinoin,18230,6.39,123549.12,3/8/2028
Isotretinoin,18230,6.39,123549.12,3/13/2028
Clonidine,18241,134.91,2608610.62,6/17/2028
Clonidine,18241,134.91,2608610.62,6/18/2028
Apraclonidine HCl,18245,11.35,219548.61,11/20/2028
Multivit 47/Iron/Folate 1/DHA,18264,1.8,34829.64,5/27/2028
Multivit 47/Iron/Folate 1/DHA,18264,1.8,34829.64,5/28/2028
Olopatadine HCl,18337,10.69,207821.16,9/10/2028
Tropicamide,18545,0.72,14187.15,1/8/2029
Spironolactone,18567,0.26,5097.32,2/1/2028
Tenofovir Disoproxil Fumarate,18585,12.68,249834.57,9/21/2028
Tazarotene,18600,7.07,139415.6,12/22/2028
Nitrofurantoin Macrocrystal,18672,4.55,89983.49,4/15/2028
Nitrofurantoin Macrocrystal,18672,4.55,89983.49,4/16/2028
Ethinyl Estradiol/Drospirenone,18704,4.77,94534.05,10/2/2028
Ethinyl Estradiol/Drospirenone,18704,4.77,94534.05,10/3/2028
Ciprofloxacin HCl/Fluocinolone,18810,17.03,339520.82,1/26/2028
Ciprofloxacin HCl/Fluocinolone,18810,17.03,339520.82,1/28/2028
Diltiazem HCl,18851,5.72,114207.62,12/20/2028
Felodipine,18852,0.63,12612.21,11/4/2028
Artemether/Lumefantrine,18866,5.16,103182.85,5/20/2028
Artemether/Lumefantrine,18866,5.16,103182.85,5/21/2028
Ziprasidone Mesylate,18871,42.76,855334.4,10/28/2028
Ziprasidone Mesylate,18871,42.76,855334.4,10/29/2028
Cisplatin,18900,0.33,6532.47,4/26/2028
Valacyclovir HCl,18962,0.36,7163.61,4/19/2028
Hyoscyamine Sulfate,18963,3.8,76364.94,5/28/2028
Hyoscyamine Sulfate,18963,3.8,76364.94,5/29/2028
Bicalutamide,18969,1.38,27831.51,3/2/2028
Amantadine HCl,18994,1.29,25928.24,8/11/2028
Interferon Alfa-2b Recomb.,19047,217,4381140.34,7/17/2028
Interferon Alfa-2b Recomb.,19047,217,4381140.34,7/18/2028
Etonogestrel/Ethinyl Estradiol,19083,156.97,3175164.46,2/28/2028
Etonogestrel/Ethinyl Estradiol,19083,156.97,3175164.46,3/1/2028
Theophylline Anhydrous,19119,1.17,23707,5/27/2028
Oseltamivir Phosphate,19137,9.11,184816.68,2/18/2028
Nitrofurantoin Monohyd/M-Cryst,19137,5.5,111611.03,4/17/2028
Nitrofurantoin Monohyd/M-Cryst,19137,5.5,111611.03,4/18/2028
Lidocaine HCl,19191,1.19,24179.4,4/4/2028
Azelaic Acid,19200,5.42,110224.5,1/3/2029
Estradiol,19223,40.02,815418.58,10/7/2028
Estradiol,19223,40.02,815418.58,10/8/2028
Guanfacine HCl,19226,9.85,200787.31,7/15/2028
Guanfacine HCl,19226,9.85,200787.31,7/16/2028
Donepezil HCl,19234,0.17,3390.71,8/2/2028
Tramadol HCl,19264,12.34,252037.7,2/17/2028
Tramadol HCl,19264,12.34,252037.7,2/18/2028
Methscopolamine Bromide,19344,1.65,33775.46,2/6/2028
Doxorubicin HCl,19347,1.02,20901.9,5/8/2028
Difenoxin HCl/Atropine Sulfate,19451,6.98,143958.61,10/25/2028
Difenoxin HCl/Atropine Sulfate,19451,6.98,143958.61,10/26/2028
Lamotrigine,19481,11.02,227554.93,4/5/2028
Lamotrigine,19481,11.02,227554.93,4/6/2028
Syringe Needle Insuln Safe 1ml,19510,0.26,5408.6,10/9/2028
Syringe Needle Insuln Safe 1ml,19510,0.26,5408.6,10/10/2028
Ethacrynic Acid,19593,13.38,277854.66,6/25/2028
Oxaliplatin,19660,8.71,181601.57,1/9/2029
Leuprolide Acetate,19663,3535.13,73682004.87,5/23/2028
Leuprolide Acetate,19663,3535.13,73682004.87,5/24/2028
Magnesium Sulfate/D5W,19701,0.05,984.88,3/23/2028
Ampicillin Sodium,19743,2.84,59453.87,2/7/2028
Ciprofloxacin HCl,19807,1.13,23724.04,5/11/2028
Tretinoin Microspheres,19810,13.82,290189.39,12/29/2028
Tretinoin Microspheres,19810,13.82,290189.39,12/30/2028
Zolmitriptan,19841,9.94,209154.58,4/2/2028
Heparin Sodium Porcine/PF,19852,4.95,104129.5,1/25/2028
Naltrexone Microspheres,19854,1331.98,28031739.42,4/26/2028
Naltrexone Microspheres,19854,1331.98,28031739.42,4/27/2028
Trientine HCl,19883,173.22,3650756.47,3/6/2028
Dicloxacillin Sodium,19911,0.68,14389.9,3/22/2028
Lidocaine,19913,9.14,192943.26,1/27/2028
Lidocaine,19913,9.14,192943.26,1/28/2028
Hydrocortisone,19939,0.13,2643.93,8/5/2028
Tamsulosin HCl,19942,0.74,15690.83,1/29/2028
Minocycline HCl,19942,15.13,319721.19,3/30/2028
Anidulafungin,19948,18.91,399812.96,12/23/2028
Anidulafungin,19948,18.91,399812.96,12/24/2028
Dicyclomine HCl,19960,9.05,191517.5,7/13/2028
Dicyclomine HCl,19960,9.05,191517.5,7/14/2028
Phenytoin Sodium Extended,19972,0.35,7330.91,8/20/2028
Atenolol,20004,0.2,4215.21,6/17/2028
Voriconazole,20025,10.32,219026.16,4/1/2028
Oseltamivir Phosphate,20102,10.09,215051.06,2/14/2028
Adapalene,20160,3.81,81356.48,6/9/2028
Memantine HCl,20207,0.56,11967.56,10/28/2028
Betamethasone Acetate Sod Phos,20229,1.71,36658.81,4/28/2028
Betamethasone Acetate Sod Phos,20229,1.71,36658.81,4/29/2028
Allopurinol,20257,0.36,7658.41,11/6/2028
Naproxen,20273,0.22,4799.4,3/26/2028
Hyoscyamine Sulfate,20280,0.66,14221.16,5/12/2028
Butorphanol Tartrate,20295,4.02,86560.6,4/1/2028
Warfarin Sodium,20317,0.7,15048.81,2/4/2028
Selenium Sulfide,20340,0.81,17482.24,2/1/2028
Hydrocodone/Acetaminophen,20372,0.74,15903.99,9/9/2028
Levetiracetam In NaCl (Iso-Os),20405,0.4,8608.91,9/3/2028
Oxybutynin Chloride,20435,1.56,33735.68,10/28/2028
Ondansetron HCl,20556,0.25,5485.31,6/3/2028
Furosemide,20637,1.67,36490.64,4/23/2028
Norgestimate-Ethinyl Estradiol,20692,0.7,15332.25,5/27/2028
Norgestimate-Ethinyl Estradiol,20692,0.7,15332.25,5/28/2028
Enalapril/Hydrochlorothiazide,20709,12.66,277851.67,12/3/2028
Enalapril/Hydrochlorothiazide,20709,12.66,277851.67,12/4/2028
Amlodipine Besylate,20710,0.24,5216.15,5/16/2028
Abacavir/Lamivudine/Zidovudine,20820,27.24,601067.67,1/19/2028
